integrationSite;gene;Bcells;Monocytes;Neutrophils;NKcells;Tcells;cellCount;key;Bcells_corrected;Monocytes_corrected;Neutrophils_corrected;NKcells_corrected;Tcells_corrected;Bcells_corrected_prop;Monocytes_corrected_prop;Neutrophils_corrected_prop;NKcells_corrected_prop;Tcells_corrected_prop;Bcells_transf_logCLR;Monocytes_transf_logCLR;Neutrophils_transf_logCLR;NKcells_transf_logCLR;Tcells_transf_logCLR;cluster_num;cluster
chr12+306724;KDM5A;0;1;2;0;0;3;p1202|m36|Blood;0.000353560342777817;0.734977159511428;2.3886298255255;0.00552304189705933;0.00248059457094157;0.000112887735059995;0.234669720608946;0.762661922945851;0.00176344350585804;0.000792025204285107;-2.7394;11.6188;21.043;-0.8267;-1.413;5;GM
chr12+3849768;PARP11;5;2;3;0;1;11;p1202|m36|Blood;1.43085945582683;1.49124930780414;3.64204042311462;0.0190733903567145;2.29714521341612;0.161126148103298;0.167926525452735;0.410122700886693;0.00214781536155284;0.25867681019572;0.3292;0.3783;2.2741;-2.4227;1.0965;4;GMBK
chr12+46469408;LOC100288798;0;1;1;1;0;3;p1202|m36|Blood;0.000193780940559325;0.735764034891381;1.2106061913547;0.571003753328215;0.00166520936247929;7.69206115021433e-05;0.292058751091689;0.480545549312037;0.226657780425928;0.000660998558843241;-3.461;7.9394;10.9936;6.575;-2.1091;4;GMBK
chr12+54271621;CBX5;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr12+54490862;NCKAP1L;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12+54555515;PDE1B;0;0;11;0;0;11;p1202|m36|Blood;0.00189282097999849;0.000145661420353718;13.1361890850381;0.0280291403659209;0.0121659210978895;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12+55794349;SARNP;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12+56538903;RBMS2;1;0;1;0;6;8;p1202|m36|Blood;0.293699285837521;0.0264547186650988;1.23471379557869;0.0455951163411641;13.763991318254;0.0191155039646421;0.00172181310582399;0.080361708702417;0.00296757148966991;0.895833402737447;-0.0341;-1.6482;1.5211;-1.2546;13.2829;1;T
chr12+56618524;BAZ2A;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12+56622269;BAZ2A;0;0;0;0;3;3;p1202|m36|Blood;0.00385937173139501;0.0131998529416233;0.0123349282632869;0.0211666965997716;6.8812940986807;0.000556758870493653;0.00190423098005231;0.00177945562269159;0.00305354003479497;0.992706014491967;-1.4368;-0.5407;-0.5887;-0.2291;26.7303;1;T
chr12+57329318;R3HDM2;0;0;0;0;5;5;p1202|m36|Blood;0.00643010578298524;0.0219922973586706;0.0205512448861203;0.0352658690806363;11.4649357610222;0.000556758870493653;0.00190423098005231;0.00177945562269159;0.00305354003479497;0.992706014491967;-1.4368;-0.5407;-0.5887;-0.2291;26.7303;1;T
chr12+57373476;R3HDM2;0;3;0;0;0;3;p1202|m36|Blood;3.09083142613359e-05;2.22155564069753;0.0177814773553004;0.00132665030639079;0.000827750653094175;1.37889828290497e-05;0.991092310125641;0.00793276798774128;0.000591852345627904;0.000369280558161275;-3.1624;39.2598;2.0677;-0.5912;-0.9344;5;GM
chr12+6157224;VWF;0;0;1;0;3;4;p1202|m36|Blood;0.00403253201032232;0.013213178434337;1.21406831459169;0.023730876633247;6.8824070693805;0.000495552173416015;0.00162374886897574;0.149195143505716;0.00291625397208761;0.845769301479805;-2.0741;-1.2325;6.178;-0.8026;17.8131;1;T
chr12+65874891;HMGA2,LOC100129940;1;0;2;2;0;5;p1202|m36|Blood;0.286171507840925;0.0016680507702771;2.39703820626496;1.14178305610263;0.00305369512514462;0.0747239791993829;0.000435554860098047;0.625905193764554;0.298137903308833;0.000797368867131963;1.5257;-2.5335;11.2936;6.8589;-2.1309;4;GMBK
chr12+65958913;HMGA2;5;17;98;14;0;134;p1202|m36|Blood;1.44622853682468;12.5903794174127;117.270190582573;8.20814478398438;0.118470323486128;0.0103573242183205;0.0901673824969067;0.839843326335352;0.0587835287397241;0.000848438209696235;-0.5921;1.0105;10.4769;0.3335;-2.3694;4;GMBK
chr12+65958963;HMGA2;1;0;12;0;0;13;p1202|m36|Blood;0.28787336335473;0.000200674202206044;14.3462330240902;0.0312908635075419;0.0135690419905279;0.0196110149846408;1.36706805403325e-05;0.977319289044114;0.00213165117459164;0.000924374116112856;2.9817;-3.5305;31.7586;-0.1604;-0.7141;7;GB
chr13-43378121;ENOX1;11;0;21;0;0;32;p1202|m36|Blood;3.14967840599815;0.00073710550197365;25.182843844186;0.0612166096450956;0.0264319276540832;0.110822582369916;2.59353256676075e-05;0.886067536582865;0.00215392871598605;0.000930017005565365;9.0028;-3.4227;25.7996;-0.4392;-1.0456;7;GB
chr13-48361151;RB1;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr13-48372644;RB1;0;0;2;0;1;3;p1202|m36|Blood;0.00162870206159926;0.0044226434440768;2.38685538982463;0.012133736306806;2.29402758342039;0.000346601079728207;0.000941174588718033;0.507942290228317;0.00258215802891954;0.488187776074317;-2.2689;-1.5772;14.292;-0.8407;13.9936;1;T
chr13-48413929;RB1,LPAR6;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr13-88561145;LINC00433;0;1;2;0;0;3;p1202|m36|Blood;0.000353560342777817;0.734977159511428;2.3886298255255;0.00552304189705933;0.00248059457094157;0.000112887735059995;0.234669720608946;0.762661922945851;0.00176344350585804;0.000792025204285107;-2.7394;11.6188;21.043;-0.8267;-1.413;5;GM
chr13+110693506;CARS2;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr13+40973622;ELF1;3;0;0;0;0;3;p1202|m36|Blood;0.857422146287411;0.000125061867415739;0.0249316581711331;0.00209262932443675;0.000870450578494447;0.968355011798552;0.000141242311761239;0.028157304131928;0.00236337270145072;0.000983069056307652;25.5608;-2.4453;2.3043;-0.4527;-1.0873;2;B
chr14-102167917;WDR20;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr14-103405391;MARK3;3;2;22;0;0;27;p1202|m36|Blood;0.861231456776746;1.48702151687965;26.3299282527339;0.0590828785325607;0.0257753902560399;0.0299422964989879;0.0516990395653039;0.915408410058581;0.00205412500102654;0.000896128876100184;0.1975;0.9813;14.9345;-1.3783;-1.9661;4;GMBK
chr14-105430826;MTA1;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr14-24107912;PCK2;0;14;75;21;0;110;p1202|m36|Blood;0.0132745973630602;10.373903878464;89.7576515498052;12.1160185071124;0.0926934825665167;0.000118150234740718;0.0923326821067224;0.798885820062294;0.107838331482787;0.000825016113456261;-3.1225;3.2876;15.7688;3.8746;-1.8551;4;GMBK
chr14-30941072;STRN3;0;0;2;1;0;3;p1202|m36|Blood;0.000353730390462486;0.000826392358345822;2.38573744252723;0.573084831530428;0.00248514859096516;0.00011940316542834;0.00027895217977531;0.805315602502279;0.193447169903138;0.000838872249379116;-2.4626;-1.889;25.1554;12.883;-1.098;7;GB
chr14-71013355;PCNX1;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr14-71099822;PCNX1;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr14-96310376;ATG2B;0;2;2;0;0;4;p1202|m36|Blood;0.000364018043091803;1.48663132365721;2.39464611485624;0.00597190854207877;0.00276066058138696;9.35689064056446e-05;0.382130693307145;0.615531077230466;0.0015350474022957;0.000709613153687562;-2.8327;15.4356;19.4088;-0.9043;-1.469;5;GM
chr14-96552171;PAPOLA;0;3;11;1;0;15;p1202|m36|Blood;0.00193412464891817;2.22250127324068;13.1569607734074;0.597356472136366;0.0132720680923316;0.000120943075302042;0.138975602735211;0.822720137739969;0.0373533985165644;0.000829917932953559;-3.0357;5.4784;16.9655;1.0542;-1.7686;4;GMBK
chr14-99991399;EVL;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr14+103458746;MARK3;0;3;4;0;0;7;p1202|m36|Blood;0.000720563907920091;2.22160871291851;4.80399548152533;0.0115391604397153;0.0052604443023252;0.000102307423633731;0.315429431369949;0.682083012291877;0.00163835818378855;0.000746890730751554;-2.7938;13.7916;20.1145;-0.8737;-1.4486;5;GM
chr14+35001646;SRP54;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr14+49734293;KLHDC1;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr14+58375695;ARID4A;2;1;2;0;1;6;p1202|m36|Blood;0.57325369156018;0.739456756298229;2.40935908928434;0.0139677143537829;2.29488172612738;0.0950524611070192;0.122610958469478;0.39950115367552;0.00231601757636047;0.380519409171623;0.0162;0.1459;2.4436;-2.3198;2.2938;4;GMBK
chr14+90990110;RPS6KA5;0;0;2;2;2;6;p1202|m36|Blood;0.00293813045072072;0.0104299942142381;2.39695442349311;1.15520262335382;4.59223681244223;0.000360163787139152;0.00127853622534628;0.293825001049037;0.141607787236995;0.562928511701483;-2.757;-1.9175;5.9743;2.9389;9.5754;1;T
chr15-41689052;MGA;1;0;3;0;0;4;p1202|m36|Blood;0.286323877410535;8.14340174054458e-05;3.59279117056533;0.00834587320799465;0.00360987314225558;0.0735833143008193;2.09279957777731e-05;0.923323211154552;0.00214483338564925;0.000927713163201615;7.3379;-3.4743;27.4411;-0.3629;-0.9604;7;GB
chr15-41717634;MGA;0;0;3;1;0;4;p1202|m36|Blood;0.000526890669389792;0.000839717851059569;3.58747082885564;0.575649011563903;0.00359811929077208;0.000126410743535715;0.000201463726878269;0.860700105799058;0.138108764863245;0.000863254867282932;-2.3567;-2.0423;26.8746;11.2518;-1.0019;7;GB
chr15-42559687;HAUS2;3;0;0;0;0;3;p1202|m36|Blood;0.857422146287411;0.000125061867415739;0.0249316581711331;0.00209262932443675;0.000870450578494447;0.968355011798552;0.000141242311761239;0.028157304131928;0.00236337270145072;0.000983069056307652;25.5608;-2.4453;2.3043;-0.4527;-1.0873;2;B
chr15-42837151;TTBK2;2;1;0;0;0;3;p1202|m36|Blood;0.571624989498581;0.735034112854152;0.0225036994597019;0.00183397804697684;0.000854142706987353;0.429195925619883;0.551889179486983;0.0168965603269911;0.00137701451108573;0.000641320055056515;9.28;10.8751;-0.0298;-1.7086;-2.2361;4;GMBK
chr15-56865654;LOC145783;2;0;0;0;1;3;p1202|m36|Blood;0.572900131217403;0.00447959678680084;0.0207292637588388;0.00844467245672356;2.29240113155644;0.19762299572664;0.00154524547720704;0.00715059917079131;0.00291300591131242;0.790768153714049;4.8408;-1.6768;-0.5639;-1.2191;12.8653;1;T
chr15-67661663;MAP2K5;0;0;4;0;0;4;p1202|m36|Blood;0.000689655593658755;5.30722209806132e-05;4.78621400417003;0.0102125101333245;0.00443269364923103;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr15-68143132;PIAS1;1;0;0;0;2;3;p1202|m36|Blood;0.288381386801404;0.00884531802223816;0.0165373226755812;0.0148146534674848;4.58976341770275;0.0586338609669747;0.00179843488817727;0.00336237747269653;0.0030121234290499;0.933193203243102;1.7131;-1.3348;-0.8761;-0.9569;16.6153;1;T
chr15-74477146;UBL7-AS1;1;1;2;0;0;4;p1202|m36|Blood;0.286160942438582;0.735018846800567;2.39694037824921;0.00622058500520492;0.00277074476377305;0.0834991632655056;0.214471821937743;0.699405426455324;0.00181511019124506;0.000808478150182868;1.1652;4.0918;10.2712;-1.7462;-2.3008;4;GMBK
chr15-78902350;MORF4L1;0;0;5;0;0;5;p1202|m36|Blood;0.000859830350535591;6.61679638199853e-05;5.96722784935484;0.0127324801662227;0.00552647519904128;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr15+40336339;C15ORF52;0;1;1;0;1;3;p1202|m36|Blood;0.0014687526116961;0.739360285977112;1.2117241386521;0.0100526581045935;2.2932076441919;0.000345116772329916;0.173729485451387;0.284722097074567;0.00236210025484626;0.538841200446869;-2.8687;3.1637;5.1651;-1.5834;8.4716;1;T
chr15+55887274;NEDD4;2;2;6;2;1;13;p1202|m36|Blood;0.57397459556347;1.49276393491058;7.20756980481313;1.16063045406023;2.30015127846975;0.0450703208620378;0.117216598152135;0.565961431480361;0.0911364150453292;0.180615234460136;-0.5615;-0.022;2.0011;-0.1188;0.0742;4;GMBK
chr15+63742424;HERC1;3;0;5;0;0;8;p1202|m36|Blood;0.858281976637947;0.000191229831235724;5.99215950752597;0.0148251094906595;0.00639692577753573;0.124898154567361;2.78279792302396e-05;0.871985763111236;0.00215736653808765;0.00093088780408542;9.5156;-3.3984;25.2809;-0.4624;-1.0709;7;GB
chr15+64509309;ZNF609;0;0;2;0;1;3;p1202|m36|Blood;0.00162870206159926;0.0044226434440768;2.38685538982463;0.012133736306806;2.29402758342039;0.000346601079728207;0.000941174588718033;0.507942290228317;0.00258215802891954;0.488187776074317;-2.2689;-1.5772;14.292;-0.8407;13.9936;1;T
chr15+74792250;CSK;0;3;12;0;0;15;p1202|m36|Blood;0.00209688957318713;2.2217146276106;14.3557039487218;0.0319199707057871;0.0141066424507906;0.000126124583680667;0.133632612822205;0.863472834777583;0.00191993563602274;0.000848492180507978;-2.6457;8.2966;22.5269;-0.7392;-1.3374;5;GM
chr15+75128581;C15ORF39;4;0;2;1;0;7;p1202|m36|Blood;1.14358325877368;0.000993141514900141;2.41897965342208;0.57587500396301;0.00364574936229109;0.276022702941832;0.000239711103886258;0.583860682793536;0.138996941351663;0.000879961809083461;6.4862;-2.9067;10.8635;3.4625;-2.0605;4;GMBK
chr15+80145856;FAH;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr15+98701250;IGF1R;1;0;5;0;0;6;p1202|m36|Blood;0.286667212446339;0.000107855252958565;5.97553840207855;0.0134300232743683;0.00581662539187276;0.0456363080255523;1.71701378200421e-05;0.951282530041066;0.00213800760020344;0.000925984195358383;5.5759;-3.516;29.143;-0.2813;-0.8661;7;GB
chr16-29764110;ZG16;0;0;4;0;0;4;p1202|m36|Blood;0.000689655593658755;5.30722209806132e-05;4.78621400417003;0.0102125101333245;0.00443269364923103;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr16-50181074;PAPD5;1;1;5;0;0;7;p1202|m36|Blood;0.286677437753313;0.735058593528833;5.98142099609083;0.013868915105054;0.00609046771319715;0.0408191208873195;0.104662738106148;0.851676185718808;0.00197475227449296;0.00086720301323203;0.3366;2.3156;13.0913;-1.5327;-2.1091;4;GMBK
chr16-53258870;CHD9;0;1;2;0;0;3;p1202|m36|Blood;0.000353560342777817;0.734977159511428;2.3886298255255;0.00552304189705933;0.00248059457094157;0.000112887735059995;0.234669720608946;0.762661922945851;0.00176344350585804;0.000792025204285107;-2.7394;11.6188;21.043;-0.8267;-1.413;5;GM
chr16-67045717;CBFB;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr16-75018821;ZNRF1;2;2;0;0;0;4;p1202|m36|Blood;0.571635447198895;1.48668827699993;0.0285199887904427;0.00228284469199628;0.00113420871743275;0.273475662170019;0.711245362731149;0.013644225279882;0.00109213392352447;0.000542615895425753;7.6041;13.789;-0.0464;-1.7585;-2.2382;4;GMBK
chr16+25826349;HS3ST4;0;1;5;1;0;7;p1202|m36|Blood;0.000880451012167609;0.735816877362487;5.97610065438113;0.581172053460962;0.00607871386171365;0.000120608922256601;0.100796159389289;0.81863845831398;0.0796120784062868;0.000832694968187482;-3.0849;3.7372;16.2225;2.8806;-1.8264;4;GMBK
chr16+2663916;ERVK13-1;1;0;1;0;1;3;p1202|m36|Blood;0.287265909400526;0.00445123499037601;1.21415209736353;0.0103113093820534;2.29322395206341;0.0754096628906756;0.00116848577950621;0.318724907355899;0.00270680348421699;0.601990140489702;0.6322;-2.1767;5.0021;-1.5923;8.2509;1;T
chr16+27253820;NSMCE1;0;0;0;3;0;3;p1202|m36|Blood;3.1186063975031e-05;0.00239991336837811;0.00897063304203954;1.70400204439216;0.000835189024043944;1.81711664837116e-05;0.00139835618237041;0.00522691374588646;0.992869919782944;0.000486639122315082;-3.1148;-0.1628;0.6749;36.8241;-0.8782;6;K
chr16+29686533;QPRT;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr16+3572618;NLRC3;0;0;1;0;3;4;p1202|m36|Blood;0.00403253201032232;0.013213178434337;1.21406831459169;0.023730876633247;6.8824070693805;0.000495552173416015;0.00162374886897574;0.149195143505716;0.00291625397208761;0.845769301479805;-2.0741;-1.2325;6.178;-0.8026;17.8131;1;T
chr16+57192581;RSPRY1;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr16+68147668;NFATC3;0;0;0;0;3;3;p1202|m36|Blood;0.00385937173139501;0.0131998529416233;0.0123349282632869;0.0211666965997716;6.8812940986807;0.000556758870493653;0.00190423098005231;0.00177945562269159;0.00305354003479497;0.992706014491967;-1.4368;-0.5407;-0.5887;-0.2291;26.7303;1;T
chr16+68204874;NFATC3;4;0;17;0;0;21;p1202|m36|Blood;1.14615533999268;0.000391904033441768;20.3383925316162;0.0461159729982013;0.0199659677680636;0.0531833411461886;1.81849398417793e-05;0.943732171924401;0.00213985088990419;0.000926451099664657;6.1187;-3.5018;28.6192;-0.3064;-0.8957;7;GB
chr16+73167976;C16ORF47;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr16+793281;CHTF18;1;1;5;0;3;10;p1202|m36|Blood;0.290536809484708;0.748258446470457;5.99375592435412;0.0350356117048255;6.88738456639389;0.0208195919592237;0.0536194899475465;0.429506859628402;0.00251061867523764;0.49354343978959;-0.4836;-0.0032;4.089;-2.004;4.6703;1;T
chr16+85543333;GSE1;2;0;0;0;1;3;p1202|m36|Blood;0.572900131217403;0.00447959678680084;0.0207292637588388;0.00844467245672356;2.29240113155644;0.19762299572664;0.00154524547720704;0.00715059917079131;0.00291300591131242;0.790768153714049;4.8408;-1.6768;-0.5639;-1.2191;12.8653;1;T
